comp,compID_num,comp_name_simple,comp_name_full,specie.A,specie.B1,specie.B2,specie.X,element.A,element.B1,element.B2,element.X,r_ionic.A,r_ionic.B1,r_ionic.B2,r_ionic.X,oct_factor,oct_mismatch,gen_t_factor,geom_stable,broken_condition,tau_factor,block.B1,row.B1,inputcharge.B1,block.B2,row.B2,inputcharge.B2,used_lobbasis,used_lobbasis_func,block_pairing
3060_CsBeZnF,3060,CsBeZnF,Cs2BeZnF6,Cs+,Be2+,Zn2+,F-,Cs,Be,Zn,F,188.0,45.0,74.0,133.0,0.4473684210526316,0.1090225563909774,1.1774545361232738,False,SL,3.981715851126638,s,2,2,d,4.0,2,basisset0,"{'Be': ' 2s', 'Zn': ' 3d 4s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",d-s
3062_CsRhHgBr,3062,CsRhHgBr,Cs2RhHgBr6,Cs+,Rh3+,Hg+,Br-,Cs,Rh,Hg,Br,188.0,66.5,119.0,196.0,0.4732142857142857,0.1339285714285714,0.9384232946828204,False,OL,3.9820764595512026,d,5,3,d,6.0,1,basisset0,"{'Rh': ' 4d 4p 5s', 'Hg': ' 5d 6s', 'Cs': ' 5p 5s', 'Br': ' 4p 4s'}",d-d
3064_CsNaThBr,3064,CsNaThBr,Cs2NaThBr6,Cs+,Na+,Th3+,Br-,Cs,Na,Th,Br,188.0,102.0,120.9,196.0,0.5686224489795918,0.0482142857142857,0.8829562376547274,True,,3.9848076929821152,s,3,1,f,7.0,3,basisset0,"{'Na': ' 2p 3s', 'Th': ' 5f 6d 6p 6s 7s', 'Cs': ' 5p 5s', 'Br': ' 4p 4s'}",f-s
3065_CsKAuBr,3065,CsKAuBr,Cs2KAuBr6,Cs+,K+,Au3+,Br-,Cs,K,Au,Br,188.0,138.0,85.0,196.0,0.5688775510204082,0.135204081632653,0.8813861986193423,True,,3.985341000168787,s,4,1,d,6.0,3,basisset0,"{'K': ' 3p 3s 4s', 'Au': ' 5d 6s', 'Cs': ' 5p 5s', 'Br': ' 4p 4s'}",d-s
3066_CsYbAmBr,3066,CsYbAmBr,Cs2YbAmBr6,Cs+,Yb2+,Am2+,Br-,Cs,Yb,Am,Br,188.0,102.0,121.0,196.0,0.5688775510204082,0.048469387755102,0.8828105248028197,True,,3.985341000168787,f,6,2,f,7.0,2,basisset0,"{'Yb': ' 4f 5p 5s 6s', 'Am': ' 5f 6d 6p 6s 7s', 'Cs': ' 5p 5s', 'Br': ' 4p 4s'}",f-f
3067_CsMnRaBr,3067,CsMnRaBr,Cs2MnRaBr6,Cs+,Mn2+,Ra2+,Br-,Cs,Mn,Ra,Br,188.0,75.0,148.0,196.0,0.5688775510204082,0.1862244897959183,0.8799271579167917,False,OL,3.985341000168787,d,4,2,s,7.0,2,basisset0,"{'Mn': ' 3d 3p 4s', 'Ra': ' 6p 6s 7s', 'Cs': ' 5p 5s', 'Br': ' 4p 4s'}",d-s
3068_CsHgPaBr,3068,CsHgPaBr,Cs2HgPaBr6,Cs+,Hg+,Pa3+,Br-,Cs,Hg,Pa,Br,188.0,119.0,104.0,196.0,0.5688775510204082,0.0382653061224489,0.8828898566408285,True,,3.985341000168787,d,6,1,f,7.0,3,basisset0,"{'Hg': ' 5d 6s', 'Pa': ' 5f 6d 6p 6s 7s', 'Cs': ' 5p 5s', 'Br': ' 4p 4s'}",d-f
3069_CsLuAuBr,3069,CsLuAuBr,Cs2LuAuBr6,Cs+,Lu3+,Au+,Br-,Cs,Lu,Au,Br,188.0,86.1,137.0,196.0,0.5691326530612245,0.1298469387755102,0.8813700458285217,True,,3.985877341454846,d,6,3,d,6.0,1,basisset0,"{'Lu': ' 4f 5d 5p 5s 6s', 'Au': ' 5d 6s', 'Cs': ' 5p 5s', 'Br': ' 4p 4s'}",d-d
3070_CsTlAcF,3070,CsTlAcF,Cs2TlAcF6,Cs+,Tl+,Ac3+,F-,Cs,Tl,Ac,F,188.0,150.0,112.0,133.0,0.9849624060150376,0.1428571428571428,0.8586663873509952,True,,3.98796142867332,p,6,1,f,7.0,3,basisset0,"{'Tl': ' 5d 6p 6s', 'Ac': ' 6d 6p 6s 7s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",f-p
3071_CsYbAuBr,3071,CsYbAuBr,Cs2YbAuBr6,Cs+,Yb3+,Au+,Br-,Cs,Yb,Au,Br,188.0,86.8,137.0,196.0,0.5709183673469388,0.1280612244897959,0.8804125143050755,True,,3.989716929484581,f,6,3,d,6.0,1,basisset0,"{'Yb': ' 4f 5p 5s 6s', 'Au': ' 5d 6s', 'Cs': ' 5p 5s', 'Br': ' 4p 4s'}",d-f
3072_CsMoAgBr,3072,CsMoAgBr,Cs2MoAgBr6,Cs+,Mo3+,Ag+,Br-,Cs,Mo,Ag,Br,188.0,69.0,115.0,196.0,0.4693877551020408,0.1173469387755101,0.9413093661797064,False,OL,3.989832501177728,d,5,3,d,5.0,1,basisset0,"{'Mo': ' 4d 4p 4s 5s', 'Ag': ' 4d 5s', 'Cs': ' 5p 5s', 'Br': ' 4p 4s'}",d-d
3073_CsZnNpBr,3073,CsZnNpBr,Cs2ZnNpBr6,Cs+,Zn2+,Np2+,Br-,Cs,Zn,Np,Br,188.0,74.0,110.0,196.0,0.4693877551020408,0.0918367346938775,0.9418896761351422,False,OL,3.989832501177728,d,4,2,f,7.0,2,basisset0,"{'Zn': ' 3d 4s', 'Np': ' 5f 6d 6p 6s 7s', 'Cs': ' 5p 5s', 'Br': ' 4p 4s'}",d-f
3074_CsEuDyBr,3074,CsEuDyBr,Cs2EuDyBr6,Cs+,Eu2+,Dy2+,Br-,Cs,Eu,Dy,Br,188.0,117.0,107.0,196.0,0.5714285714285714,0.0255102040816326,0.8815295986463484,True,,3.9908414283453575,f,6,2,f,6.0,2,basisset0,"{'Eu': ' 4f 5p 5s 6s', 'Dy': ' 4f 5p 5s 6s', 'Cs': ' 5p 5s', 'Br': ' 4p 4s'}",f-f
3076_CsPFrBr,3076,CsPFrBr,Cs2PFrBr6,Cs+,P3+,Fr+,Br-,Cs,P,Fr,Br,188.0,44.0,180.0,196.0,0.5714285714285714,0.3469387755102041,0.8710372284220178,False,OL,3.9908414283453575,p,3,3,s,7.0,1,basisset0,"{'P': ' 3p 3s', 'Fr': ' 6p 6s 7s', 'Cs': ' 5p 5s', 'Br': ' 4p 4s'}",p-s
3077_CsRbTaBr,3077,CsRbTaBr,Cs2RbTaBr6,Cs+,Rb+,Ta3+,Br-,Cs,Rb,Ta,Br,188.0,152.0,72.0,196.0,0.5714285714285714,0.2040816326530612,0.8778937527079531,False,OL,3.9908414283453575,s,5,1,d,6.0,3,basisset0,"{'Rb': ' 4p 4s', 'Ta': ' 5d 5p 6s', 'Cs': ' 5p 5s', 'Br': ' 4p 4s'}",d-s
3078_CsRbNbBr,3078,CsRbNbBr,Cs2RbNbBr6,Cs+,Rb+,Nb3+,Br-,Cs,Rb,Nb,Br,188.0,152.0,72.0,196.0,0.5714285714285714,0.2040816326530612,0.8778937527079531,False,OL,3.9908414283453575,s,5,1,d,5.0,3,basisset0,"{'Rb': ' 4p 4s', 'Nb': ' 4d 4p 4s 5s', 'Cs': ' 5p 5s', 'Br': ' 4p 4s'}",d-s
3079_CsCdNdBr,3079,CsCdNdBr,Cs2CdNdBr6,Cs+,Cd2+,Nd2+,Br-,Cs,Cd,Nd,Br,188.0,95.0,129.0,196.0,0.5714285714285714,0.086734693877551,0.880917009499283,True,,3.9908414283453575,d,5,2,f,6.0,2,basisset0,"{'Cd': ' 4d 5s', 'Nd': ' 4f 5p 5s 6s', 'Cs': ' 5p 5s', 'Br': ' 4p 4s'}",d-f
3080_CsSmYbBr,3080,CsSmYbBr,Cs2SmYbBr6,Cs+,Sm2+,Yb2+,Br-,Cs,Sm,Yb,Br,188.0,122.0,102.0,196.0,0.5714285714285714,0.0510204081632653,0.881355437691222,True,,3.9908414283453575,f,6,2,f,6.0,2,basisset0,"{'Sm': ' 4f 5p 5s 6s', 'Yb': ' 4f 5p 5s 6s', 'Cs': ' 5p 5s', 'Br': ' 4p 4s'}",f-f
3081_CsKLuBr,3081,CsKLuBr,Cs2KLuBr6,Cs+,K+,Lu3+,Br-,Cs,K,Lu,Br,188.0,138.0,86.1,196.0,0.5716836734693878,0.1323979591836734,0.8798849826531716,True,,3.9914082716259065,s,4,1,d,6.0,3,basisset0,"{'K': ' 3p 3s 4s', 'Lu': ' 4f 5d 5p 5s 6s', 'Cs': ' 5p 5s', 'Br': ' 4p 4s'}",d-s
3082_CsCrDyBr,3082,CsCrDyBr,Cs2CrDyBr6,Cs+,Cr2+,Dy2+,Br-,Cs,Cr,Dy,Br,188.0,76.5,107.0,196.0,0.4681122448979591,0.0778061224489796,0.9429662626285186,False,OL,3.992553172548839,d,4,2,f,6.0,2,basisset0,"{'Cr': ' 3d 3p 4s', 'Dy': ' 4f 5p 5s 6s', 'Cs': ' 5p 5s', 'Br': ' 4p 4s'}",d-f
3083_CsScTlBr,3083,CsScTlBr,Cs2ScTlBr6,Cs+,Sc3+,Tl+,Br-,Cs,Sc,Tl,Br,188.0,74.5,150.0,196.0,0.5727040816326531,0.1926020408163265,0.8775883518665575,False,OL,3.993706341023114,d,4,3,p,6.0,1,basisset0,"{'Sc': ' 3d 3p 3s 4s', 'Tl': ' 5d 6p 6s', 'Cs': ' 5p 5s', 'Br': ' 4p 4s'}",d-p
3085_CsCrRaBr,3085,CsCrRaBr,Cs2CrRaBr6,Cs+,Cr2+,Ra2+,Br-,Cs,Cr,Ra,Br,188.0,76.5,148.0,196.0,0.5727040816326531,0.1823979591836734,0.8779254432186232,False,OL,3.993706341023114,d,4,2,s,7.0,2,basisset0,"{'Cr': ' 3d 3p 4s', 'Ra': ' 6p 6s 7s', 'Cs': ' 5p 5s', 'Br': ' 4p 4s'}",d-s
3086_CsGeNpBr,3086,CsGeNpBr,Cs2GeNpBr6,Cs+,Ge2+,Np2+,Br-,Cs,Ge,Np,Br,188.0,73.0,110.0,196.0,0.4668367346938775,0.0943877551020408,0.943472568744172,False,OL,3.9953417102246154,p,4,2,f,7.0,2,basisset0,"{'Ge': ' 3d 4p 4s', 'Np': ' 5f 6d 6p 6s 7s', 'Cs': ' 5p 5s', 'Br': ' 4p 4s'}",f-p
3087_CsRuAgBr,3087,CsRuAgBr,Cs2RuAgBr6,Cs+,Ru3+,Ag+,Br-,Cs,Ru,Ag,Br,188.0,68.0,115.0,196.0,0.4668367346938775,0.1198979591836734,0.9428751181357125,False,OL,3.9953417102246154,d,5,3,d,5.0,1,basisset0,"{'Ru': ' 4d 4p 5s', 'Ag': ' 4d 5s', 'Cs': ' 5p 5s', 'Br': ' 4p 4s'}",d-d
3088_CsVHgBr,3088,CsVHgBr,Cs2VHgBr6,Cs+,V3+,Hg+,Br-,Cs,V,Hg,Br,188.0,64.0,119.0,196.0,0.4668367346938775,0.1403061224489795,0.942295823023422,False,OL,3.9953417102246154,d,4,3,d,6.0,1,basisset0,"{'V': ' 3d 3p 3s 4s', 'Hg': ' 5d 6s', 'Cs': ' 5p 5s', 'Br': ' 4p 4s'}",d-d
3089_CsAgIrBr,3089,CsAgIrBr,Cs2AgIrBr6,Cs+,Ag+,Ir3+,Br-,Cs,Ag,Ir,Br,188.0,115.0,68.0,196.0,0.4668367346938775,0.1198979591836734,0.9428751181357125,False,OL,3.9953417102246154,d,5,1,d,6.0,3,basisset0,"{'Ag': ' 4d 5s', 'Ir': ' 5d 6s', 'Cs': ' 5p 5s', 'Br': ' 4p 4s'}",d-d
3091_CsKYbBr,3091,CsKYbBr,Cs2KYbBr6,Cs+,K+,Yb3+,Br-,Cs,K,Yb,Br,188.0,138.0,86.8,196.0,0.573469387755102,0.1306122448979592,0.8789314721013378,True,,3.995462209822267,s,4,1,f,6.0,3,basisset0,"{'K': ' 3p 3s 4s', 'Yb': ' 4f 5p 5s 6s', 'Cs': ' 5p 5s', 'Br': ' 4p 4s'}",f-s
3090_CsTmPtBr,3090,CsTmPtBr,Cs2TmPtBr6,Cs+,Tm2+,Pt2+,Br-,Cs,Tm,Pt,Br,188.0,103.0,80.0,196.0,0.4668367346938775,0.0586734693877551,0.9440711565133588,False,OL,3.9953417102246154,f,6,2,d,6.0,2,basisset0,"{'Tm': ' 4f 5p 5s 6s', 'Pt': ' 5d 6s', 'Cs': ' 5p 5s', 'Br': ' 4p 4s'}",d-f
3092_CsSrDyBr,3092,CsSrDyBr,Cs2SrDyBr6,Cs+,Sr2+,Dy2+,Br-,Cs,Sr,Dy,Br,188.0,118.0,107.0,196.0,0.5739795918367347,0.0280612244897959,0.8800889158181097,True,,3.9966482243446295,s,5,2,f,6.0,2,basisset0,"{'Sr': ' 4p 4s 5s', 'Dy': ' 4f 5p 5s 6s', 'Cs': ' 5p 5s', 'Br': ' 4p 4s'}",f-s
3094_CsTmAuBr,3094,CsTmAuBr,Cs2TmAuBr6,Cs+,Tm3+,Au+,Br-,Cs,Tm,Au,Br,188.0,88.0,137.0,196.0,0.5739795918367347,0.125,0.8787743323631547,True,,3.9966482243446295,f,6,3,d,6.0,1,basisset0,"{'Tm': ' 4f 5p 5s 6s', 'Au': ' 5d 6s', 'Cs': ' 5p 5s', 'Br': ' 4p 4s'}",d-f
3096_CsAuTlBr,3096,CsAuTlBr,Cs2AuTlBr6,Cs+,Au+,Tl3+,Br-,Cs,Au,Tl,Br,188.0,137.0,88.5,196.0,0.5752551020408163,0.1237244897959183,0.8780929867364129,True,,3.999667467460473,d,6,1,p,6.0,3,basisset0,"{'Au': ' 5d 6s', 'Tl': ' 5d 6p 6s', 'Cs': ' 5p 5s', 'Br': ' 4p 4s'}",d-p
3098_CsTiAgBr,3098,CsTiAgBr,Cs2TiAgBr6,Cs+,Ti3+,Ag+,Br-,Cs,Ti,Ag,Br,188.0,67.0,115.0,196.0,0.4642857142857143,0.1224489795918367,0.9444444246761616,False,OL,4.001122914686945,d,4,3,d,5.0,1,basisset0,"{'Ti': ' 3d 3p 3s 4s', 'Ag': ' 4d 5s', 'Cs': ' 5p 5s', 'Br': ' 4p 4s'}",d-d
3099_CsYbPtBr,3099,CsYbPtBr,Cs2YbPtBr6,Cs+,Yb2+,Pt2+,Br-,Cs,Yb,Pt,Br,188.0,102.0,80.0,196.0,0.4642857142857143,0.0561224489795918,0.9457468289137888,False,OL,4.001122914686945,f,6,2,d,6.0,2,basisset0,"{'Yb': ' 4f 5p 5s 6s', 'Pt': ' 5d 6s', 'Cs': ' 5p 5s', 'Br': ' 4p 4s'}",d-f
3100_CsVTmBr,3100,CsVTmBr,Cs2VTmBr6,Cs+,V2+,Tm2+,Br-,Cs,V,Tm,Br,188.0,79.0,103.0,196.0,0.4642857142857143,0.0612244897959183,0.9456808637517614,False,OL,4.001122914686945,d,4,2,f,6.0,2,basisset0,"{'V': ' 3d 3p 3s 4s', 'Tm': ' 4f 5p 5s 6s', 'Cs': ' 5p 5s', 'Br': ' 4p 4s'}",d-f
3101_CsNaInBr,3101,CsNaInBr,Cs2NaInBr6,Cs+,Na+,In3+,Br-,Cs,Na,In,Br,188.0,102.0,80.0,196.0,0.4642857142857143,0.0561224489795918,0.9457468289137888,False,OL,4.001122914686945,s,3,1,p,5.0,3,basisset0,"{'Na': ' 2p 3s', 'In': ' 4d 5p 5s', 'Cs': ' 5p 5s', 'Br': ' 4p 4s'}",p-s
3102_CsMnDyBr,3102,CsMnDyBr,Cs2MnDyBr6,Cs+,Mn2+,Dy2+,Br-,Cs,Mn,Dy,Br,188.0,75.0,107.0,196.0,0.4642857142857143,0.0816326530612244,0.9453598392382492,False,OL,4.001122914686945,d,4,2,f,6.0,2,basisset0,"{'Mn': ' 3d 3p 4s', 'Dy': ' 4f 5p 5s 6s', 'Cs': ' 5p 5s', 'Br': ' 4p 4s'}",d-f
3103_CsMgNpBr,3103,CsMgNpBr,Cs2MgNpBr6,Cs+,Mg2+,Np2+,Br-,Cs,Mg,Np,Br,188.0,72.0,110.0,196.0,0.4642857142857143,0.0969387755102041,0.9450591754835396,False,OL,4.001122914686945,s,3,2,f,7.0,2,basisset0,"{'Mg': ' 3s', 'Np': ' 5f 6d 6p 6s 7s', 'Cs': ' 5p 5s', 'Br': ' 4p 4s'}",f-s
3104_CsPKBr,3104,CsPKBr,Cs2PKBr6,Cs+,P3+,K+,Br-,Cs,P,K,Br,188.0,44.0,138.0,196.0,0.4642857142857143,0.2397959183673469,0.9398140097236408,False,OL,4.001122914686945,p,3,3,s,4.0,1,basisset0,"{'P': ' 3p 3s', 'K': ' 3p 3s 4s', 'Cs': ' 5p 5s', 'Br': ' 4p 4s'}",p-s
3105_CsPtHgBr,3105,CsPtHgBr,Cs2PtHgBr6,Cs+,Pt2+,Hg2+,Br-,Cs,Pt,Hg,Br,188.0,80.0,102.0,196.0,0.4642857142857143,0.0561224489795918,0.9457468289137888,False,OL,4.001122914686945,d,6,2,d,6.0,2,basisset0,"{'Pt': ' 5d 6s', 'Hg': ' 5d 6s', 'Cs': ' 5p 5s', 'Br': ' 4p 4s'}",d-d
3106_CsKTmBr,3106,CsKTmBr,Cs2KTmBr6,Cs+,K+,Tm3+,Br-,Cs,K,Tm,Br,188.0,138.0,88.0,196.0,0.576530612244898,0.1275510204081632,0.8773001545543476,True,,4.002764468014647,s,4,1,f,6.0,3,basisset0,"{'K': ' 3p 3s 4s', 'Tm': ' 4f 5p 5s 6s', 'Cs': ' 5p 5s', 'Br': ' 4p 4s'}",f-s
3107_CsSbTlBr,3107,CsSbTlBr,Cs2SbTlBr6,Cs+,Sb3+,Tl+,Br-,Cs,Sb,Tl,Br,188.0,76.0,150.0,196.0,0.576530612244898,0.1887755102040816,0.8756016666228055,False,OL,4.002764468014647,p,5,3,p,6.0,1,basisset0,"{'Sb': ' 5p 5s', 'Tl': ' 5d 6p 6s', 'Cs': ' 5p 5s', 'Br': ' 4p 4s'}",p-p
3108_CsErAuBr,3108,CsErAuBr,Cs2ErAuBr6,Cs+,Er3+,Au+,Br-,Cs,Er,Au,Br,188.0,89.0,137.0,196.0,0.576530612244898,0.1224489795918367,0.8774123645560287,True,,4.002764468014647,f,6,3,d,6.0,1,basisset0,"{'Er': ' 4f 5p 5s 6s', 'Au': ' 5d 6s', 'Cs': ' 5p 5s', 'Br': ' 4p 4s'}",d-f
3110_CsBeCuF,3110,CsBeCuF,Cs2BeCuF6,Cs+,Be2+,Cu2+,F-,Cs,Be,Cu,F,188.0,45.0,73.0,133.0,0.4436090225563909,0.1052631578947368,1.1806258915535028,False,SL,4.003765507185047,s,2,2,d,4.0,2,basisset0,"{'Be': ' 2s', 'Cu': ' 3d 4s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",d-s
3111_CsBeGeF,3111,CsBeGeF,Cs2BeGeF6,Cs+,Be2+,Ge2+,F-,Cs,Be,Ge,F,188.0,45.0,73.0,133.0,0.4436090225563909,0.1052631578947368,1.1806258915535028,False,SL,4.003765507185047,s,2,2,p,4.0,2,basisset0,"{'Be': ' 2s', 'Ge': ' 3d 4p 4s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",p-s
3112_CsNNaF,3112,CsNNaF,Cs2NNaF6,Cs+,N3+,Na+,F-,Cs,N,Na,F,188.0,16.0,102.0,133.0,0.4436090225563909,0.3233082706766917,1.167643343978339,False,SL,4.003765507185047,p,2,3,s,3.0,1,basisset0,"{'N': ' 2p 2s', 'Na': ' 2p 3s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",p-s
3113_CsRhAgBr,3113,CsRhAgBr,Cs2RhAgBr6,Cs+,Rh3+,Ag+,Br-,Cs,Rh,Ag,Br,188.0,66.5,115.0,196.0,0.4630102040816326,0.1237244897959183,0.9452304112737582,False,OL,4.004115860964797,d,5,3,d,5.0,1,basisset0,"{'Rh': ' 4d 4p 5s', 'Ag': ' 4d 5s', 'Cs': ' 5p 5s', 'Br': ' 4p 4s'}",d-d
3114_CsScRbBr,3114,CsScRbBr,Cs2ScRbBr6,Cs+,Sc3+,Rb+,Br-,Cs,Sc,Rb,Br,188.0,74.5,152.0,196.0,0.5778061224489796,0.197704081632653,0.8745979868493319,False,OL,4.005939632250424,d,4,3,s,5.0,1,basisset0,"{'Sc': ' 3d 3p 3s 4s', 'Rb': ' 4p 4s', 'Cs': ' 5p 5s', 'Br': ' 4p 4s'}",d-s
3115_CsKTlBr,3115,CsKTlBr,Cs2KTlBr6,Cs+,K+,Tl3+,Br-,Cs,K,Tl,Br,188.0,138.0,88.5,196.0,0.5778061224489796,0.1262755102040816,0.8766216584231925,True,,4.005939632250424,s,4,1,p,6.0,3,basisset0,"{'K': ' 3p 3s 4s', 'Tl': ' 5d 6p 6s', 'Cs': ' 5p 5s', 'Br': ' 4p 4s'}",p-s
3116_CsCuPaBr,3116,CsCuPaBr,Cs2CuPaBr6,Cs+,Cu+,Pa3+,Br-,Cs,Cu,Pa,Br,188.0,77.0,104.0,196.0,0.461734693877551,0.0688775510204081,0.9472195744947624,False,OL,4.007177232576414,d,4,1,f,7.0,3,basisset0,"{'Cu': ' 3d 4s', 'Pa': ' 5f 6d 6p 6s 7s', 'Cs': ' 5p 5s', 'Br': ' 4p 4s'}",d-f
3117_CsGaHgBr,3117,CsGaHgBr,Cs2GaHgBr6,Cs+,Ga3+,Hg+,Br-,Cs,Ga,Hg,Br,188.0,62.0,119.0,196.0,0.461734693877551,0.1454081632653061,0.945409261447656,False,OL,4.007177232576414,p,4,3,d,6.0,1,basisset0,"{'Ga': ' 3d 4p 4s', 'Hg': ' 5d 6s', 'Cs': ' 5p 5s', 'Br': ' 4p 4s'}",d-p
3118_CsZnDyBr,3118,CsZnDyBr,Cs2ZnDyBr6,Cs+,Zn2+,Dy2+,Br-,Cs,Zn,Dy,Br,188.0,74.0,107.0,196.0,0.461734693877551,0.0841836734693877,0.9469603215306754,False,OL,4.007177232576414,d,4,2,f,6.0,2,basisset0,"{'Zn': ' 3d 4s', 'Dy': ' 4f 5p 5s 6s', 'Cs': ' 5p 5s', 'Br': ' 4p 4s'}",d-f
3119_CsVYbBr,3119,CsVYbBr,Cs2VYbBr6,Cs+,V2+,Yb2+,Br-,Cs,V,Yb,Br,188.0,79.0,102.0,196.0,0.461734693877551,0.0586734693877551,0.9473636959577928,False,OL,4.007177232576414,d,4,2,f,6.0,2,basisset0,"{'V': ' 3d 3p 3s 4s', 'Yb': ' 4f 5p 5s 6s', 'Cs': ' 5p 5s', 'Br': ' 4p 4s'}",d-f
3120_CsPdCdBr,3120,CsPdCdBr,Cs2PdCdBr6,Cs+,Pd2+,Cd2+,Br-,Cs,Pd,Cd,Br,188.0,86.0,95.0,196.0,0.461734693877551,0.0229591836734693,0.9476867669039636,True,,4.007177232576414,d,5,2,d,5.0,2,basisset0,"{'Pd': ' 4d 5s', 'Cd': ' 4d 5s', 'Cs': ' 5p 5s', 'Br': ' 4p 4s'}",d-d
3121_CsPAuBr,3121,CsPAuBr,Cs2PAuBr6,Cs+,P3+,Au+,Br-,Cs,P,Au,Br,188.0,44.0,137.0,196.0,0.461734693877551,0.2372448979591837,0.9415647119054674,False,OL,4.007177232576414,p,3,3,d,6.0,1,basisset0,"{'P': ' 3p 3s', 'Au': ' 5d 6s', 'Cs': ' 5p 5s', 'Br': ' 4p 4s'}",d-p
3122_CsTiCdBr,3122,CsTiCdBr,Cs2TiCdBr6,Cs+,Ti2+,Cd2+,Br-,Cs,Ti,Cd,Br,188.0,86.0,95.0,196.0,0.461734693877551,0.0229591836734693,0.9476867669039636,True,,4.007177232576414,d,4,2,d,5.0,2,basisset0,"{'Ti': ' 3d 3p 3s 4s', 'Cd': ' 4d 5s', 'Cs': ' 5p 5s', 'Br': ' 4p 4s'}",d-d
3123_CsEuNpBr,3123,CsEuNpBr,Cs2EuNpBr6,Cs+,Eu2+,Np2+,Br-,Cs,Eu,Np,Br,188.0,117.0,110.0,196.0,0.5790816326530612,0.0178571428571428,0.8772869898763067,True,,4.009193375118799,f,6,2,f,7.0,2,basisset0,"{'Eu': ' 4f 5p 5s 6s', 'Np': ' 5f 6d 6p 6s 7s', 'Cs': ' 5p 5s', 'Br': ' 4p 4s'}",f-f
3124_CsRbAgBr,3124,CsRbAgBr,Cs2RbAgBr6,Cs+,Rb+,Ag3+,Br-,Cs,Rb,Ag,Br,188.0,152.0,75.0,196.0,0.5790816326530612,0.1964285714285714,0.8739407304984785,False,OL,4.009193375118799,s,5,1,d,5.0,3,basisset0,"{'Rb': ' 4p 4s', 'Ag': ' 4d 5s', 'Cs': ' 5p 5s', 'Br': ' 4p 4s'}",d-s
3125_CsAgAcBr,3125,CsAgAcBr,Cs2AgAcBr6,Cs+,Ag+,Ac3+,Br-,Cs,Ag,Ac,Br,188.0,115.0,112.0,196.0,0.5790816326530612,0.0076530612244897,0.8773098853494714,True,,4.009193375118799,d,5,1,f,7.0,3,basisset0,"{'Ag': ' 4d 5s', 'Ac': ' 6d 6p 6s 7s', 'Cs': ' 5p 5s', 'Br': ' 4p 4s'}",d-f
3126_CsKErBr,3126,CsKErBr,Cs2KErBr6,Cs+,K+,Er3+,Br-,Cs,K,Er,Br,188.0,138.0,89.0,196.0,0.5790816326530612,0.125,0.8759438794789115,True,,4.009193375118799,s,4,1,f,6.0,3,basisset0,"{'K': ' 3p 3s 4s', 'Er': ' 4f 5p 5s 6s', 'Cs': ' 5p 5s', 'Br': ' 4p 4s'}",f-s
3127_CsYAuBr,3127,CsYAuBr,Cs2YAuBr6,Cs+,Y3+,Au+,Br-,Cs,Y,Au,Br,188.0,90.0,137.0,196.0,0.5790816326530612,0.1198979591836734,0.8760532899790135,True,,4.009193375118799,d,5,3,d,6.0,1,basisset0,"{'Y': ' 4d 4p 4s 5s', 'Au': ' 5d 6s', 'Cs': ' 5p 5s', 'Br': ' 4p 4s'}",d-d
3128_CsVRaBr,3128,CsVRaBr,Cs2VRaBr6,Cs+,V2+,Ra2+,Br-,Cs,V,Ra,Br,188.0,79.0,148.0,196.0,0.5790816326530612,0.1760204081632653,0.8746023820424347,False,OL,4.009193375118799,d,4,2,s,7.0,2,basisset0,"{'V': ' 3d 3p 3s 4s', 'Ra': ' 6p 6s 7s', 'Cs': ' 5p 5s', 'Br': ' 4p 4s'}",d-s
3129_CsHoAuBr,3129,CsHoAuBr,Cs2HoAuBr6,Cs+,Ho3+,Au+,Br-,Cs,Ho,Au,Br,188.0,90.1,137.0,196.0,0.5793367346938776,0.1196428571428571,0.8759175416048283,True,,4.009853590263646,f,6,3,d,6.0,1,basisset0,"{'Ho': ' 4f 5p 5s 6s', 'Au': ' 5d 6s', 'Cs': ' 5p 5s', 'Br': ' 4p 4s'}",d-f
3130_CsCrHgBr,3130,CsCrHgBr,Cs2CrHgBr6,Cs+,Cr3+,Hg+,Br-,Cs,Cr,Hg,Br,188.0,61.5,119.0,196.0,0.4604591836734694,0.1466836734693877,0.946189762240939,False,OL,4.010307183767153,d,4,3,d,6.0,1,basisset0,"{'Cr': ' 3d 3p 4s', 'Hg': ' 5d 6s', 'Cs': ' 5p 5s', 'Br': ' 4p 4s'}",d-d
3131_CsMnHgBr,3131,CsMnHgBr,Cs2MnHgBr6,Cs+,Mn3+,Hg+,Br-,Cs,Mn,Hg,Br,188.0,61.25,119.0,196.0,0.4598214285714285,0.1473214285714285,0.9465803338090896,False,OL,4.0118979265041625,d,4,3,d,6.0,1,basisset0,"{'Mn': ' 3d 3p 4s', 'Hg': ' 5d 6s', 'Cs': ' 5p 5s', 'Br': ' 4p 4s'}",d-d
